CarID,Brand,Model,Year,Price,Mileage,Fuel,Color,Owner,Location
28625,Hyundai,Mustang ,2015,20000,60000, Diesel ,Gray,,New York
28626,Ford,Civic,2018,,60000, Diesel ,,,Phoenix
28627, Nissan ,Focus,,50000,100000,Petrol,,Second,Miami
28628,Hyundai,Corolla,2015,25000,30000,Hybrid,Blue,Second,Los Angeles
28629,Hyundai,Civic,,60000,45000,Petrol,Black,First,Miami
28630,,Model S,,20000,100000,Electric,Black,Third,
28631,BMW,Model S,2015,25000,60000,Petrol,Red,,Houston
28632, Nissan ,,2018,20000,45000,Petrol,Black,, Chicago 
28633,Tesla,Corolla,2015,40000,30000,,White,,Houston
28634,BMW,Corolla,2015,40000,30000,Electric,Blue,Second,Houston
28635,Tesla,,,50000,60000,Electric,Silver,,Miami
28636,Tesla,Focus,2015,20000,15000,Electric,Red,Third,Houston
28637,Ford,,2012,60000,75000,Hybrid,Gray,,Houston
28638,Ford,Accord,2018,25000,75000,Hybrid,Blue,First,New York
28639,Hyundai,Corolla,2010,30000,75000,Hybrid,Gray,,New York
28640,Honda,Accord,2015,25000,, Diesel ,Gray,First,New York
28641,Honda,Accord,2012,40000,45000, Diesel ,White,Third,Phoenix
28642,Tesla,Accord,2012,40000,,Petrol,Silver,,
28643, Nissan ,Model S,2012,40000,100000, Diesel ,Silver,Second,Miami
28644,Honda,,2018,25000,30000,,Silver,Third,Miami
28645,Ford,Civic,2018,60000,15000,Hybrid,White,Third, Chicago 
28646,Honda,Model S,2020,30000,45000,,,First,New York
28647,Tesla,Focus,2015,40000,15000,Petrol,,Second,Phoenix
28648,,Model S,2010,30000,45000,,,Second,Houston
28649,BMW,Focus,2010,60000,75000,Hybrid,Red,First,
28650, Nissan ,Model S,2020,60000,,Petrol,Gray,Second,
28651, Nissan ,Corolla,2010,20000,45000,Electric,,Third,Miami
28652,Toyota,Mustang ,2015,25000,15000,,White,,New York
28653,Hyundai,Accord,2010,40000,15000, Diesel ,Gray,Second,Phoenix
28654,Honda,Mustang ,2015,20000,30000,Hybrid,,Third,Phoenix
28655,Hyundai,Focus,2018,,45000,Electric,,First,Los Angeles
28656,Hyundai,Focus,2018,30000,75000,,Gray,Second,
28657, Nissan ,,2015,40000,100000,Hybrid,Blue,Second,Miami
28658,,Model S,,30000,,Electric,Blue,Third,Houston
28659,,Focus,2015,20000,60000, Diesel ,,Third,Houston
28660,Ford,Focus,2018,40000,45000,,Blue,,Phoenix
28661,BMW,Model S,2015,25000,60000,Petrol,Gray,Third,Phoenix
28662,Ford,Model S,2020,60000,60000, Diesel ,Blue,,
28663,Honda,Civic,2018,20000,75000,Petrol,,,New York
28664,Tesla,,2010,,75000,Hybrid,Gray,,Los Angeles
28665,,Focus,2018,40000,30000, Diesel ,Black,,New York
28666,,Model S,2010,50000,45000,Petrol,Red,Second,Phoenix
28667,Toyota,Focus,2010,60000,60000, Diesel ,White,Third, Chicago 
28668,Toyota,Civic,2020,40000,30000,,,First, Chicago 
28669,,Civic,2018,60000,75000,Electric,White,Second,Miami
28670,BMW,Focus,2018,20000,75000,Hybrid,White,,Phoenix
28671, Nissan ,,2020,30000,30000,Hybrid,,Third,Los Angeles
28672, Nissan ,Corolla,2018,60000,75000, Diesel ,Gray,Second,Houston
28673,,Mustang ,2010,,60000,,Black,Third,Miami
28674, Nissan ,Focus,,,75000,Hybrid,White,Third,Los Angeles
28675,Toyota,Civic,,40000,,Electric,Blue,Second,Phoenix
28676,Tesla,,2015,25000,,Electric,Silver,Second,Los Angeles
28677, Nissan ,Accord,,40000,100000,Petrol,Red,Second,Los Angeles
28678,Hyundai,Model S,,25000,100000,,White,Third,Miami
28679,Ford,Mustang ,2020,25000,75000,Electric,Blue,Second, Chicago 
28680,,Accord,,40000,60000,Electric,,,Los Angeles
28681, Nissan ,,2020,20000,75000,Electric,,,Phoenix
28682,Hyundai,,2015,25000,15000,Hybrid,White,, Chicago 
28683,Tesla,Mustang ,2010,20000,45000,Petrol,,Third, Chicago 
28684,,Mustang ,2015,20000,60000,Electric,,Second,New York
28685,Hyundai,Focus,2018,50000,45000,,Silver,,Houston
28686,BMW,,2015,20000,100000, Diesel ,White,Third,Los Angeles
28687,BMW,Model S,2020,,15000, Diesel ,,Second,Houston
28688,Hyundai,Mustang ,2012,40000,100000,,Silver,First,Houston
28689,Toyota,Accord,2018,60000,, Diesel ,,Second,Houston
28690,Tesla,Focus,,50000,30000,,Silver,First,Houston
28691,Hyundai,Civic,,30000,75000,,Silver,Second,Houston
28692,Ford,Mustang ,,60000,60000,Electric,,Second, Chicago 
28693,Tesla,Model S,2015,20000,, Diesel ,Black,Second, Chicago 
28694,Ford,Focus,2015,,45000,Hybrid,Red,, Chicago 
28695,Ford,Mustang ,2010,25000,100000,Petrol,Silver,First,Phoenix
28696,Tesla,Focus,2018,50000,30000,Hybrid,Blue,First,Phoenix
28697,,Mustang ,2010,40000,45000,Electric,Red,Second,Houston
28698,Honda,Corolla,2020,60000,30000, Diesel ,Silver,Third,Los Angeles
28699,Tesla,Model S,2020,50000,100000,,Black,First,Houston
28700,Hyundai,,2010,30000,45000,Hybrid,Black,First,Los Angeles
28701,,Model S,2018,20000,30000,Hybrid,Gray,,New York
28702,Ford,Mustang ,2010,,45000,Petrol,Black,First,Houston
28703,,Model S,,40000,30000, Diesel ,,Second,Miami
28704,,Corolla,2010,30000,75000,Electric,Blue,,Los Angeles
28705, Nissan ,Mustang ,2018,60000,60000, Diesel ,Silver,Second,Phoenix
28706,Hyundai,,2020,50000,30000, Diesel ,Gray,Third,Houston
28707,BMW,Accord,2012,50000,30000,Hybrid,Red,First,Phoenix
28708,BMW,Corolla,2010,40000,75000,,Silver,Second,Miami
28709,Hyundai,Corolla,,30000,60000, Diesel ,Black,Third,Miami
28710,Hyundai,Corolla,,30000,60000,Electric,,Second,Phoenix
28711,Toyota,Mustang ,2010,40000,60000,Hybrid,White,First,Phoenix
28712,BMW,Model S,2015,60000,45000,Petrol,Blue,Second,Los Angeles
28713,Honda,Accord,2018,60000,30000,Electric,Red,,New York
28714,Ford,Corolla,2015,60000,75000,Electric,Red,Second,Los Angeles
28715,Tesla,Civic,2020,40000,, Diesel ,Gray,Second, Chicago 
28716,Tesla,,2015,30000,60000,Petrol,,Third, Chicago 
28717,Honda,Accord,2018,50000,45000,Petrol,,Third, Chicago 
28718,BMW,,2010,25000,45000,Petrol,,Third,
28719,Ford,Accord,2010,20000,75000,,White,First,Phoenix
28720,BMW,Corolla,2012,20000,30000,,Silver,Third,Miami
28721,,Accord,2020,,100000,,Red,Third,Houston
28722,Toyota,Model S,2010,50000,100000,Hybrid,Gray,First,Houston
28723,BMW,Accord,2015,60000,60000,Electric,White,, Chicago 
28724,Toyota,Mustang ,2012,60000,30000,Hybrid,Red,,Los Angeles
28725,Hyundai,Focus,2012,40000,15000,Petrol,,Third,New York
28726,Hyundai,Mustang ,2020,30000,60000,Electric,Blue,,Miami
28727,Tesla,Focus,2012,50000,,Electric,,First,Houston
28728,Ford,Model S,,30000,45000,Electric,Black,Third,Houston
28729, Nissan ,Corolla,2018,30000,45000,,Gray,First,Los Angeles
28730,,Corolla,2015,50000,60000,,White,,Houston
28731,Toyota,Civic,2012,20000,15000,,Silver,First,
28732,BMW,Focus,2010,,,Electric,Red,Third,
28733,Hyundai,Focus,2015,,75000,,,First, Chicago 
28734,,,2020,30000,45000,Electric,Silver,,Miami
28735,BMW,Corolla,2012,30000,30000, Diesel ,Blue,Second,Miami
28736,,Model S,2015,30000,30000,Petrol,White,First,Houston
28737,Tesla,Corolla,2010,30000,30000,Hybrid,Silver,Second,New York
28738,Honda,Corolla,2012,,45000, Diesel ,White,Third,New York
28739,,Civic,2020,60000,30000,Hybrid,White,Second, Chicago 
28740,Hyundai,Accord,2020,40000,45000,Petrol,White,Third, Chicago 
28741, Nissan ,Accord,2020,,60000,Petrol,Silver,Second,Miami
28742,Honda,Model S,,30000,30000,Hybrid,Silver,Third,Phoenix
28743,Hyundai,Civic,2012,25000,30000,,White,Third,Phoenix
28744,BMW,Civic,2012,40000,45000, Diesel ,,First,Houston
28745,Hyundai,Civic,2012,25000,75000,Petrol,White,First,Houston
28746,Honda,Accord,2010,60000,45000, Diesel ,White,Second,Phoenix
28747,,Civic,,20000,45000, Diesel ,White,First,
28748, Nissan ,Corolla,2020,30000,,Hybrid,White,,Houston
28749, Nissan ,Accord,2015,50000,60000, Diesel ,White,,Los Angeles
28750,Ford,Accord,,25000,30000,Electric,Red,First,Houston
28751,Hyundai,,2015,30000,45000,Electric,White,Second,Miami
28752,Honda,Corolla,2012,30000,45000,Petrol,Blue,Third, Chicago 
28753,Ford,Civic,2020,20000,100000,,Black,First,Miami
28754,BMW,Civic,2020,40000,45000,Hybrid,Silver,, Chicago 
28755,BMW,,2012,30000,30000,Petrol,White,First,Miami
28756,BMW,Focus,2010,40000,45000, Diesel ,Red,Third,
28757,Tesla,Mustang ,2015,,,Electric,Blue,, Chicago 
28758,Honda,Model S,2015,20000,,Petrol,White,Third,
28759,Toyota,Civic,2018,,45000, Diesel ,White,,
28760, Nissan ,Mustang ,2012,20000,60000,Hybrid,Silver,, Chicago 
28761,Toyota,Civic,2015,25000,,Hybrid,White,,New York
28762,BMW,Corolla,2015,25000,30000,Petrol,,,New York
28763,,Civic,2010,30000,15000,Petrol,,First,New York
28764,Hyundai,Civic,,40000,100000,Hybrid,Blue,,Los Angeles
28765,,Model S,2012,60000,15000,Electric,Gray,Second,Miami
28766,Honda,Mustang ,2012,50000,,Electric,,Third,New York
28767,,Corolla,,40000,100000,Petrol,Silver,Second,Los Angeles
28768,Ford,Mustang ,,40000,60000, Diesel ,Black,Second,New York
28769,Hyundai,Focus,,50000,,,Red,Second,Houston
28770,Hyundai,Civic,2015,40000,30000,Hybrid,Red,Third,Houston
28771,Toyota,Civic,2015,20000,60000,Electric,Red,First,
28772,,Focus,2020,60000,30000,,Blue,,New York
28773,BMW,,2018,60000,45000, Diesel ,,First,Los Angeles
28774,Toyota,Mustang ,,50000,100000,Electric,Gray,, Chicago 
28775,Toyota,Focus,2015,30000,45000,Petrol,Black,Second,Miami
28776, Nissan ,Focus,2012,60000,45000,Electric,Gray,Third,Houston
28777,Toyota,Corolla,2020,40000,45000,Petrol,Gray,Second,Los Angeles
28778,BMW,Accord,2010,30000,45000,Petrol,Silver,First,Miami
28779, Nissan ,Focus,2012,30000,100000,Hybrid,Gray,,Miami
28780,Hyundai,Corolla,2020,40000,60000, Diesel ,White,,New York
28781,BMW,Accord,,60000,30000,Petrol,Red,First,
28782,Tesla,Focus,2012,30000,60000,Electric,Red,Third, Chicago 
28783,Hyundai,Mustang ,,50000,75000,Petrol,Black,,
28784,Hyundai,Civic,2012,20000,,Electric,Red,First,New York
28785,,Civic,2012,60000,60000,Hybrid,Red,Second,Los Angeles
28786,Tesla,Accord,2015,60000,100000, Diesel ,Blue,Third,Phoenix
28787,,,2015,30000,45000,,Silver,First, Chicago 
28788,Tesla,Accord,2018,60000,45000,Electric,Black,Second,
28789,Toyota,Mustang ,2010,40000,100000,,,Third,Houston
28790,Honda,Focus,2010,60000,100000,Electric,,Second,Los Angeles
28791,BMW,Model S,2015,50000,15000,Petrol,Black,,
28792,Tesla,Focus,2012,50000,60000,,Red,,Miami
28793,Hyundai,Accord,2012,30000,30000,Hybrid,Black,Third,Phoenix
28794,Hyundai,Mustang ,,30000,75000, Diesel ,Red,First,New York
28795,Honda,Model S,2020,40000,75000,,Silver,Third,Los Angeles
28796,Tesla,Mustang ,,20000,15000,Petrol,Gray,Third,Phoenix
28797,Hyundai,Mustang ,,40000,60000,Electric,Blue,,
28798,,Accord,2020,25000,100000,Hybrid,Gray,Second, Chicago 
28799,Tesla,Focus,2020,25000,30000,Petrol,Silver,Second,
28800,Honda,Corolla,,30000,100000,Petrol,,,Los Angeles
28801,Tesla,Civic,2010,,15000,Hybrid,Blue,,New York
28802,Toyota,Mustang ,2010,60000,15000,Petrol,Gray,,
28803,Toyota,Mustang ,2020,25000,15000,Petrol,Black,Second,New York
28804, Nissan ,Model S,2020,25000,60000,Electric,,Second,
28805,Toyota,Model S,2020,60000,15000,,Gray,,Houston
28806,Ford,Focus,2010,25000,45000,Petrol,Black,Third,New York
28807, Nissan ,Civic,2015,,60000,Electric,,Second,Phoenix
28808,Tesla,Mustang ,,,15000, Diesel ,Silver,First,Phoenix
28809,Ford,,,60000,,,Black,First,New York
28810,BMW,Model S,,20000,30000,,,,Phoenix
28811,Honda,Civic,,,100000,Petrol,,Third,Miami
28812,BMW,Civic,2012,60000,30000,Electric,White,Third, Chicago 
28813,Ford,Mustang ,,20000,75000,Electric,White,Third,
28814,Hyundai,Model S,,40000,15000, Diesel ,,First,Phoenix
28815,Toyota,Corolla,2015,50000,,,White,,New York
28816,,Accord,2010,50000,30000,Hybrid,Silver,Third,Phoenix
28817,Tesla,Corolla,2010,20000,75000, Diesel ,White,Third,Los Angeles
28818, Nissan ,Focus,2020,20000,,Petrol,,Third,Los Angeles
28819,Hyundai,Mustang ,2015,25000,45000,Hybrid,Blue,Second,New York
28820,,Accord,2010,30000,60000,Petrol,Red,Third,New York
28821,Hyundai,Accord,2018,25000,,Petrol,Red,Third,Miami
28822,,Focus,2015,25000,15000,Electric,,Second,New York
28823,Tesla,Civic,2015,40000,100000,Petrol,Silver,First,
28824,Toyota,Mustang ,2010,50000,15000,,White,,Houston
28825,Tesla,Model S,2012,20000,15000,,Blue,First,Phoenix
28826,Honda,Corolla,2010,20000,,Electric,Blue,Second, Chicago 
28827,,Civic,2015,60000,30000,Petrol,Black,First,New York
28828,Honda,Mustang ,2018,25000,60000,Electric,,,
28829,Hyundai,Corolla,2015,50000,100000,Electric,Gray,Second,Miami
28830,Honda,Model S,2010,,,Petrol,Gray,,Los Angeles
28831,BMW,Corolla,,30000,30000, Diesel ,Gray,,Houston
28832,Hyundai,,2020,25000,45000,,Gray,Third,Phoenix
28833,Toyota,Mustang ,2012,30000,45000,Hybrid,Blue,,
28834,Honda,Focus,2015,25000,75000,Hybrid,Red,Third,
28835,Ford,Accord,2018,25000,,Electric,Black,Second, Chicago 
28836,Honda,Corolla,2018,40000,60000, Diesel ,,Second,Phoenix
28837, Nissan ,Model S,2018,60000,60000,Petrol,White,Third,Los Angeles
28838,BMW,Mustang ,2012,25000,30000,Electric,Blue,Second, Chicago 
28839,Ford,Model S,,,,Petrol,Black,Third, Chicago 
28840,,,2015,,75000,,Silver,,
28841,Toyota,Model S,2020,50000,60000,Electric,Red,First,Phoenix
28842,Toyota,,2010,60000,15000,,Blue,,New York
28843, Nissan ,Civic,,20000,15000,Hybrid,Silver,Third,Houston
28844,,Corolla,2015,50000,100000,Electric,Red,,Phoenix
28845,Honda,Model S,2015,25000,75000, Diesel ,Red,Second,Houston
28846,Ford,Focus,2020,50000,, Diesel ,Black,Third,
28847, Nissan ,Corolla,2012,20000,75000,Electric,Red,Second,Miami
28848,Ford,Mustang ,2010,20000,75000,Electric,Blue,Third,Miami
28849,Honda,,2010,30000,15000,Electric,Gray,Second,Phoenix
28850,,Corolla,2010,50000,45000, Diesel ,Silver,Second,
28851,Honda,Corolla,,40000,,Petrol,White,First,Phoenix
28852,Tesla,Model S,2015,50000,60000,,Black,First,Miami
28853,Tesla,Focus,2020,30000,15000,Hybrid,Silver,First,New York
28854,Honda,Civic,2020,60000,75000, Diesel ,Black,First,New York
28855,BMW,Focus,2012,,100000, Diesel ,Black,Second,
28856, Nissan ,Accord,2020,60000,75000,Petrol,Silver,,Los Angeles
28857,Tesla,,2020,30000,45000,Electric,Black,Second,
28858,Hyundai,Accord,2010,40000,30000,Hybrid,Gray,Second, Chicago 
28859,Honda,Mustang ,2012,,,,,First, Chicago 
28860,Hyundai,Focus,2020,60000,60000, Diesel ,,Second,
28861,Hyundai,Focus,2020,30000,,Hybrid,Blue,Third,Miami
28862,Ford,,2020,40000,100000,Hybrid,Red,,Miami
28863, Nissan ,Mustang ,2020,25000,,Electric,,Second,New York
28864,,Mustang ,2010,25000,,Electric,Silver,,Los Angeles
28865,Tesla,Focus,2015,20000,45000,Petrol,Black,First, Chicago 
28866,,Civic,,30000,75000,,,,New York
28867,BMW,Corolla,2012,,,,Silver,Third,
28868, Nissan ,Civic,2015,60000,100000,Petrol,Black,,New York
28869, Nissan ,Accord,,20000,100000,Hybrid,Silver,Second,Miami
28870,Toyota,Corolla,2010,50000,15000,Petrol,Silver,Second,
28871,Ford,Corolla,2015,30000,30000,,Black,, Chicago 
28872,BMW,Focus,,50000,75000, Diesel ,Silver,,Houston
28873,Hyundai,Corolla,2020,,,Petrol,Red,Second,Miami
28874,BMW,,2012,25000,45000,Electric,,,Los Angeles
28875,,Civic,2020,20000,30000,Petrol,Gray,,Miami
28876,BMW,Corolla,2012,,100000,Hybrid,Blue,Third,
28877,Ford,Focus,2015,30000,75000,Petrol,Blue,Third,Phoenix
28878,BMW,Focus,2020,20000,15000,,Blue,First,
28879,Toyota,Focus,2010,,60000,Hybrid,Red,,Houston
28880,Tesla,Model S,2020,30000,30000,Electric,Red,Third,
28881,Ford,Civic,2018,50000,, Diesel ,White,Second, Chicago 
28882,BMW,Focus,2010,,60000,,Red,Second,New York
28883,Honda,Mustang ,2012,20000,45000, Diesel ,Silver,Third,Phoenix
28884,Tesla,,2018,30000,15000,Petrol,Red,Third,Los Angeles
28885,,Focus,2020,40000,100000,,White,First,Phoenix
28886,Hyundai,Model S,2020,20000,60000, Diesel ,Red,,Miami
28887, Nissan ,Civic,2020,,60000, Diesel ,Gray,,Los Angeles
28888,Ford,Corolla,2020,40000,,,,,New York
28889,Honda,Civic,,30000,30000,Hybrid,Gray,Third,Miami
28890, Nissan ,Corolla,2018,25000,,Hybrid,Silver,Third, Chicago 
28891,Honda,Mustang ,2010,,45000,,Black,, Chicago 
28892,BMW,Corolla,,60000,100000,Hybrid,,, Chicago 
28893,Hyundai,Focus,2018,50000,30000,,Silver,,
28894,Ford,Accord,2010,,75000,,Silver,,Los Angeles
28895,Hyundai,,2015,20000,60000,Hybrid,Blue,Second,Miami
28896,Hyundai,,2015,25000,100000, Diesel ,Gray,Second,Miami
28897,,Accord,2010,20000,60000,Electric,,,Los Angeles
28898,BMW,Focus,2010,60000,,,Blue,First,
28899, Nissan ,Model S,2010,40000,100000,Electric,Blue,,Los Angeles
28900,,Corolla,2015,25000,30000, Diesel ,Red,First,Houston
28901,Hyundai,Accord,2010,25000,75000, Diesel ,,Third, Chicago 
28902,Toyota,,2010,20000,,Electric,Black,,
28903,Honda,Civic,2018,25000,75000,,Silver,Second,Phoenix
28904,Toyota,Model S,2012,,30000,Petrol,Red,Second,
28905, Nissan ,Focus,2020,30000,, Diesel ,Silver,Third,Miami
28906,BMW,Model S,2020,50000,100000,,Blue,Third,Los Angeles
28907,,Mustang ,,20000,,Petrol,Black,First,Houston
28908,,Mustang ,2018,40000,30000,Petrol,Silver,,New York
28909,,,2010,50000,100000, Diesel ,White,First,
28910,Tesla,Accord,2012,20000,75000,Hybrid,Blue,,Miami
28911,Honda,Mustang ,2018,20000,60000, Diesel ,Gray,First,Los Angeles
28912,Tesla,Mustang ,2012,40000,,Electric,Black,First,Phoenix
28913,Ford,Mustang ,2015,40000,75000, Diesel ,Black,,New York
28914,Honda,Focus,2012,40000,45000,Electric,,Third,Houston
28915,Toyota,,2018,30000,15000,Hybrid,Silver,Second,Phoenix
28916,Tesla,Corolla,,40000,60000, Diesel ,Gray,Third,Houston
28917, Nissan ,Mustang ,2020,40000,60000,Petrol,White,Third,Houston
28918,Ford,Mustang ,2015,60000,75000, Diesel ,,Third,
28919,Honda,Mustang ,2012,25000,100000,Hybrid,Red,Second, Chicago 
28920,,Model S,2020,20000,15000,Hybrid,Red,First,
28921, Nissan ,Accord,2012,40000,15000, Diesel ,Blue,Second, Chicago 
28922,Hyundai,Corolla,,40000,60000,Electric,Red,Second,Houston
28923,Ford,Civic,2012,30000,30000, Diesel ,Black,Second,
28924,Toyota,Corolla,2010,40000,15000,Petrol,Red,Third,Miami
28925,,Model S,2020,30000,60000,Petrol,,Third,
28926, Nissan ,Civic,,40000,45000,,Gray,Third,Miami
28927,Honda,,2015,,75000,Hybrid,Black,Third,Houston
28928,Ford,Accord,2015,,15000,Petrol,,,Los Angeles
28929,BMW,Civic,2015,25000,, Diesel ,Blue,First, Chicago 
28930,Hyundai,Model S,2012,60000,100000, Diesel ,White,,Miami
28931,Honda,Mustang ,,25000,60000,Electric,Gray,Third,New York
28932,Honda,Focus,2020,30000,15000,Petrol,Blue,,Miami
28933,,Civic,2015,,45000, Diesel ,Silver,Third,New York
28934,Honda,,,60000,,Electric,Gray,First,Houston
28935,,Civic,2015,60000,45000, Diesel ,Gray,,Phoenix
28936,Honda,Accord,,30000,45000,Petrol,Gray,First,Los Angeles
28937,BMW,Corolla,2012,,15000, Diesel ,Gray,Second,
28938, Nissan ,Focus,2018,50000,30000,,Gray,,
28939, Nissan ,Model S,,40000,75000,Hybrid,,First, Chicago 
28940, Nissan ,Focus,2015,25000,15000,,Red,Second,New York
28941,Toyota,Corolla,2020,40000,100000,Hybrid,Silver,Third, Chicago 
28942,BMW,Mustang ,2015,50000,, Diesel ,Silver,, Chicago 
28943,BMW,Focus,2012,50000,30000, Diesel ,Red,,Houston
28944,Hyundai,Mustang ,2018,60000,,Hybrid,Black,Third,New York
28945,Ford,Mustang ,2018,60000,75000,,Gray,First,New York
28946,Tesla,Corolla,2020,30000,60000,Petrol,Silver,Second,Phoenix
28947, Nissan ,Accord,,,,Hybrid,Red,Second,Miami
28948,Tesla,Civic,2018,50000,,Hybrid,,Third,Phoenix
28949,Ford,Model S,,30000,,Electric,,Second, Chicago 
28950,BMW,Corolla,2015,30000,, Diesel ,Blue,Third,
28951,Ford,Mustang ,,,15000, Diesel ,,Third,Miami
28952,Honda,Corolla,2010,25000,,Hybrid,Silver,First,
28953,Ford,Civic,2012,,30000, Diesel ,Blue,Second,
28954,Ford,Corolla,2015,25000,75000,Hybrid,,First,Los Angeles
28955,,Model S,,40000,15000,Electric,Black,Second, Chicago 
28956,Honda,,2015,30000,45000, Diesel ,,Third,
28957,,Focus,2012,60000,15000,Hybrid,Silver,,
28958,Tesla,Accord,2012,60000,30000,Petrol,Blue,Third,Houston
28959,Hyundai,Accord,2015,40000,15000,Hybrid,Red,First,Miami
28960,Honda,Corolla,2018,60000,100000,,Red,,Phoenix
28961,Hyundai,Focus,2020,25000,100000,Hybrid,Red,Third,New York
28962,Toyota,Accord,2015,40000,100000,,White,Third,Los Angeles
28963,Ford,Focus,2010,20000,60000,Hybrid,Black,Third,Los Angeles
28964,Hyundai,Accord,2015,25000,75000, Diesel ,Silver,First,New York
28965,Ford,,,60000,60000,,White,First,Miami
28966,,Corolla,2010,60000,45000, Diesel ,,Second,New York
28967,Tesla,Mustang ,2015,25000,,Petrol,Gray,Third,Miami
28968,,Model S,2015,,75000,Hybrid,Gray,First,New York
28969,BMW,Corolla,2010,50000,100000,,White,Third,Houston
28970,Honda,Focus,2020,60000,100000,Electric,Red,First,Houston
28971,BMW,Civic,2010,50000,15000, Diesel ,Red,,
28972,Toyota,,2020,25000,30000, Diesel ,Blue,First,Houston
28973,Honda,Model S,2020,60000,45000,Electric,Black,First,
28974,Toyota,Model S,2010,40000,15000,Hybrid,Gray,Third,
28975,Toyota,Focus,,50000,45000,Petrol,Red,First,Phoenix
28976,Toyota,Model S,2012,30000,100000,Electric,Black,Third,Houston
28977, Nissan ,Focus,2010,60000,15000, Diesel ,White,First, Chicago 
28978,Honda,Model S,2012,30000,30000,Petrol,Black,Second,New York
28979,Hyundai,Model S,,,60000,Petrol,Gray,First,
28980,Honda,Accord,,20000,15000,Petrol,Gray,Third, Chicago 
28981, Nissan ,Accord,,50000,,,Gray,First, Chicago 
28982,Tesla,Focus,,50000,75000, Diesel ,White,,Los Angeles
28983,Hyundai,,2015,40000,60000, Diesel ,Gray,,Houston
28984, Nissan ,Model S,2012,60000,,Petrol,White,,New York
28985,Hyundai,Corolla,2018,20000,30000,,Gray,First, Chicago 
28986,Ford,Civic,2015,20000,75000, Diesel ,Gray,,Miami
28987,BMW,Accord,2015,25000,75000, Diesel ,Silver,Second, Chicago 
28988,BMW,Mustang ,2012,50000,45000, Diesel ,Black,First,New York
28989,Toyota,Focus,2012,30000,75000,,Black,Third,
28990,Honda,Model S,2018,25000,60000,Electric,Gray,Third,New York
28991,Honda,Accord,2015,40000,100000, Diesel ,Red,Third,Miami
28992,Toyota,,2012,20000,30000,Petrol,White,Third,Houston
